text,images,videos,gender
70 vs 150 vs 200 Taka Lunch,[],['https://www.facebook.com/Rafsanthechotobhai/videos/343589901862105/?__cft__[0]=AZVfoM8yxZI6GluFlRjhE0xztdbm1PFz-q5ItwBe2rJM28X6NQxxm9KuNhaVjwk3X-ITMnZ3LA679RLhpRZf1F49PtDJzj4c1Tnwqp22uf-SVbTbqAevhziVHpeaUH23FhnIeVxMT1E5H9pZtgfywzfdnSkBnO1lbtoKB4AhLowKgWoCL7IBgnebk6Iwm2B8U6HJpZu0e2jVPj6RCO-1Y6kBiP1jw1XpERTm29YufIOPTA&__tn__=%2B%3FFH-R'],m
I became my MOM for one day,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1252781119015238/?__cft__[0]=AZXFafJVtl5bbM1kDytYqyzbpFFslRTqUgEtFA7liijarpAHPnCyGMrLtZ-Uaz_9SqNSHskTDRC8sIIdMHmNFJzUa3mX50D2RQ4kFdK_lx-Fc96qXU96zHBlFI1hHfeOP_34RKFFzxs6xE1oRWwFGT7mfzogabfPPqjnZE1hk4yBLtMmSC3bfJkHJYgx5tql57lU60BoGRAhjOA1XKlo7NbL5Ky9jYHxcLDDG_aaEGJIaQ&__tn__=%2B%3FFH-R'],m
Goodbye,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1422158849184792/?__cft__[0]=AZW6JvNGat-ca4iIpODJ8f6OQcoHPSMfcsZTGsYRDwSdw6ArihwMlTwGoK99jUBe2VwrYHEEUGVmyIOGUwoNB8_5Ytqf7B2H4F5LOpR44p4BLVwA80to2DwC67gA7ax6FiZ75gro9VkCbyYWd94-b6nBMGcSbqrYa2ugecVqIGmE1GVtL6on4Lx5q5KjwWwPNlYiHxISysr_zsFI0xq6qXfE&__tn__=%2B%3FFH-R'],m
Our condolences BLU just launched the best flavour,['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/441255114_18432461674008963_2169387774513462503_n.jpg?stp=dst-jpg_q85_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RnuFTl4kXrsQ7kNvgGRVEar&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAPF0A0tQiUMBLpiNLj2QC_-ysj4jvL5DqdGpjXSlEVEA&oe=666F9819'],[],m
"Ready for today's live at 3PM?
iPhone
Bike
AC
Gaming Chair shob ready",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/440332167_1046603736835409_6137873950876070185_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vIQIchdEYowQ7kNvgEVt7l_&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAfjAP_06vAZDeO6Z1448hDrlhmhcTU8xYiKae7HNK1Xg&oe=666FA4A6'],[],m
"This is the Number 1 buffet in Asia located in the 
The Spiral buffet in Sofitel Manila",[],['https://www.facebook.com/Rafsanthechotobhai/videos/1523760024846545/?__cft__[0]=AZUuYMBz0SUcm7TBl_bM6_j4QNR_Mc7Mf7-I__cIHuVeaCjWbC5eQz7sLNs6fc_oSbd0vVyop1Yq4Z_perE8xldk5QM5x4cPlCdiFhj2FS_cQcJI2Q_XT8H43IjY0N0Hvm8Esxbic_jwewkmDwgCWK-hUBOawjwG5sf3qu6meqp0tXLqv2Oqq59AINb6UzqEEV0ieLRu8f-Z2sqGfP7dQKgsB52xGjZURIzCKW57r-BctQ&__tn__=%2B%3FFH-R'],m
Big News,[],['https://www.facebook.com/Rafsanthechotobhai/videos/964662898249740/?__cft__[0]=AZWnpuY-AnGPq1rErwK7naQCYRU6i2MNC4QreGaQnFs85pX3HGX4nBpaR91Ou33QT262i0rtJZGisQgJJaWUcDF57DG29DOwuXzw1hJQYexJ-1SdTBLHNxmrDV5oYobeb7r1zHbjowznUjTPsWgjR5wkq591FRV1qA4OD7TxC0qt6KNOPI7BEus1z_IPPhfNYm8se6jLY0aDgedysl34ayQ7PHbyalkMYyJbTGGzEgrElQ&__tn__=%2B%3FFH-R'],m
"Surprised my parents with a car cus why not
Video is out now",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/440326094_1043678570461259_4579406726304660584_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZzRO8XuoKsAQ7kNvgHx2_NH&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAT1PwpryIa8lRuSlqeZAOCgMyjawjnhRRGoN9qwc6xLw&oe=666FB0FE'],[],m
I Surprised my Parents with their dream car,[],['https://www.facebook.com/Rafsanthechotobhai/videos/362634530123939/?__cft__[0]=AZXRcw655-1jwP7Btd8ygsU_h6lJoKE28j5Xyg1xFWflri6_j5J2yEbbH21En_xZgvRXMxCuZP4cvmfYZLkX1o6FaHq4fLEOmUOz_uvnFhYzcvo6sZsTCF37FU5_0UoY8d5YxEJGauYakbHWqklFRfc4AxTYzO2AXugOGPxW3h6lyAEPsFac4pqf138_Rp1InUOw_GGdY4mEDxsU-0ObLjHfEYw3HD8SVdpK6Np3mxwQ7A&__tn__=%2B%3FFH-R'],m
"After starting BLU I wanted you to help as many people as I can! During this entire heatwave we gave out thousands of bottles for free to the people on the streets!
In this particular case, I partnered up with Silver Lining Organisation providing electrolyte drinks to the day to day people jara rastay actually khattese! Please help them out, it necessarily doesn’t need to be Blu there are plenty of other electrolyte drinks in the market! Right now the people need help ",[],['https://www.facebook.com/banglavision/videos/1141973373603404/?__cft__[0]=AZWFb4lgTO4DeYlz39yKmcFy2U-0MFidsRzyeD_L1YKIh9NWaG3bkOICy8sV8RafzcEQ-63P9DxHpalHIWEK-9oFWPyTxdOtbrYtGQorMb-OuKOcP87ZXJ2KbV4X_05U0AxgsYRbEB06LntV8WFxKvo_a1ZgjVIR4nocnDa6nePpntGpLSFY6KGC9-k6yqGO38q1TPjKp2A-LC1tBVj50l5pLKuLuOPQ5MssPwJaFxq_JC9lCqlrXplg0dF-b6WuEnw&__tn__=%2B%3FFH-y-R'],m
"I just woke up and read these phenomenal words by Ayman Sadiq about me! Tao abar on the National paper Prothom Alo
Someone pinch me, I must be dreaming",[],[],m
Asking athletes how much they earned in their best month playing,[],['https://www.facebook.com/Rafsanthechotobhai/videos/734023155592744/?__cft__[0]=AZVT5xxZcx2Wp5fS-hF6kRrY66_0ufOtGgbH8dK98PWx4n31gSXTIE2C7ViryzTolvk2mp3DIJwd4CraTMa-K1uuMALyQnnB1ROrXF04Bczc0fL0NqZzR3LHekWs0C9ufy1JQTg3Z9vDgD9L2WJilKMWH6Q9nZDn6i6KuiTZA3HyfGb7CzCNRInY-6szQryL3FO95dyj32wHu1PPjB8aFfPxaGrXvLH0WdGY4AEj1GvJQQ&__tn__=%2B%3FFH-R'],m
I got invited to Google's office and they have everything,[],['https://www.facebook.com/Rafsanthechotobhai/videos/341162371906848/?__cft__[0]=AZXybFmKJMwyebwOZ36Krsh51Cp7DyU51k_OyJrVtPNmnwHrehaeR4fYq0h_9YKKTfw2BsYHFXaUGPKodZw6JIVPaCFjrhRQBIObQblJglaaAd_UHxJ0nYeW7bhh9GwIkq-UtO02eHcj5H71mfBQZZUErh5fyTxHf5YXadPdkO7mtadQI24ZdnY1anVraUORyyhNL5m836zS7uyVeRLLG1_Io5mGB2zG5WQiPi9yRgtOaQ&__tn__=%2B%3FFH-R'],m
"Thank you Atif Aslam and the drone above me, let’s vibe",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/436305731_1033377148158068_6365616838321615415_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=j1w4DXihSqUQ7kNvgEZwpNv&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAb_bv2D3Nyn5oUot3aFnIf6mU09ay2QUh9qluOH2IgSg&oe=666FCD14'],[],m
"I challenged Munzereen Shahid apu to an English Speaking competition
Its an alternate title haha, btw shooting this was quite fun and i hope y’all don’t notice I was sleep deprived",[],['https://www.facebook.com/munzereenshahid19/videos/367895872240747/?__cft__[0]=AZVn8QFgiUCSJFURKfVmaK9T0QCcQVce1jjhj_gKmaV3yR8UlLf07eoS2scYqPxZA52iBFBfy0ifYI5UJFWrRmJNyeEXWzXht13vob8efNC_2c93QaM530d9wrdxv4B7QOHPet0EtORhPldHWeU7rSLajKGo2TGepa159PPUCPckRD2rWb10TfoJ7zEv9xVzJyeS0WojdSOwkw4Okz88ImIWgkPs-EC7AEYUkbopSz_a24VlUQSsxnBEpDniRvC_bmU&__tn__=%2B%3FFH-y-R'],m
Eid Mubarak ,['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/437141706_18427046326008963_167407047597816209_n.jpg?stp=dst-jpg_q85_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dUniE-qZYoEQ7kNvgHIefcw&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBwu9IJXj-Tnu9tlL_nGvx_p_Zv_bWuWeUSq9_IjRrw-g&oe=666FAE93'],[],m
70 vs 150 vs 200 Taka Lunch,[],['https://www.facebook.com/Rafsanthechotobhai/videos/343589901862105/?__cft__[0]=AZVfoM8yxZI6GluFlRjhE0xztdbm1PFz-q5ItwBe2rJM28X6NQxxm9KuNhaVjwk3X-ITMnZ3LA679RLhpRZf1F49PtDJzj4c1Tnwqp22uf-SVbTbqAevhziVHpeaUH23FhnIeVxMT1E5H9pZtgfywzfdnSkBnO1lbtoKB4AhLowKgWoCL7IBgnebk6Iwm2B8U6HJpZu0e2jVPj6RCO-1Y6kBiP1jw1XpERTm29YufIOPTA&__tn__=%2B%3FFH-R'],m
I became my MOM for one day,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1252781119015238/?__cft__[0]=AZXFafJVtl5bbM1kDytYqyzbpFFslRTqUgEtFA7liijarpAHPnCyGMrLtZ-Uaz_9SqNSHskTDRC8sIIdMHmNFJzUa3mX50D2RQ4kFdK_lx-Fc96qXU96zHBlFI1hHfeOP_34RKFFzxs6xE1oRWwFGT7mfzogabfPPqjnZE1hk4yBLtMmSC3bfJkHJYgx5tql57lU60BoGRAhjOA1XKlo7NbL5Ky9jYHxcLDDG_aaEGJIaQ&__tn__=%2B%3FFH-R'],m
Goodbye,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1422158849184792/?__cft__[0]=AZW6JvNGat-ca4iIpODJ8f6OQcoHPSMfcsZTGsYRDwSdw6ArihwMlTwGoK99jUBe2VwrYHEEUGVmyIOGUwoNB8_5Ytqf7B2H4F5LOpR44p4BLVwA80to2DwC67gA7ax6FiZ75gro9VkCbyYWd94-b6nBMGcSbqrYa2ugecVqIGmE1GVtL6on4Lx5q5KjwWwPNlYiHxISysr_zsFI0xq6qXfE&__tn__=%2B%3FFH-R'],m
Our condolences BLU just launched the best flavour,['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/441255114_18432461674008963_2169387774513462503_n.jpg?stp=dst-jpg_q85_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RnuFTl4kXrsQ7kNvgGRVEar&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAPF0A0tQiUMBLpiNLj2QC_-ysj4jvL5DqdGpjXSlEVEA&oe=666F9819'],[],m
"Ready for today's live at 3PM?
iPhone
Bike
AC
Gaming Chair shob ready",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/440332167_1046603736835409_6137873950876070185_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vIQIchdEYowQ7kNvgEVt7l_&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAfjAP_06vAZDeO6Z1448hDrlhmhcTU8xYiKae7HNK1Xg&oe=666FA4A6'],[],m
"This is the Number 1 buffet in Asia located in the 
The Spiral buffet in Sofitel Manila",[],['https://www.facebook.com/Rafsanthechotobhai/videos/1523760024846545/?__cft__[0]=AZUuYMBz0SUcm7TBl_bM6_j4QNR_Mc7Mf7-I__cIHuVeaCjWbC5eQz7sLNs6fc_oSbd0vVyop1Yq4Z_perE8xldk5QM5x4cPlCdiFhj2FS_cQcJI2Q_XT8H43IjY0N0Hvm8Esxbic_jwewkmDwgCWK-hUBOawjwG5sf3qu6meqp0tXLqv2Oqq59AINb6UzqEEV0ieLRu8f-Z2sqGfP7dQKgsB52xGjZURIzCKW57r-BctQ&__tn__=%2B%3FFH-R'],m
Big News,[],['https://www.facebook.com/Rafsanthechotobhai/videos/964662898249740/?__cft__[0]=AZWnpuY-AnGPq1rErwK7naQCYRU6i2MNC4QreGaQnFs85pX3HGX4nBpaR91Ou33QT262i0rtJZGisQgJJaWUcDF57DG29DOwuXzw1hJQYexJ-1SdTBLHNxmrDV5oYobeb7r1zHbjowznUjTPsWgjR5wkq591FRV1qA4OD7TxC0qt6KNOPI7BEus1z_IPPhfNYm8se6jLY0aDgedysl34ayQ7PHbyalkMYyJbTGGzEgrElQ&__tn__=%2B%3FFH-R'],m
"Surprised my parents with a car cus why not
Video is out now",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/440326094_1043678570461259_4579406726304660584_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZzRO8XuoKsAQ7kNvgHx2_NH&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAT1PwpryIa8lRuSlqeZAOCgMyjawjnhRRGoN9qwc6xLw&oe=666FB0FE'],[],m
I Surprised my Parents with their dream car,[],['https://www.facebook.com/Rafsanthechotobhai/videos/362634530123939/?__cft__[0]=AZXRcw655-1jwP7Btd8ygsU_h6lJoKE28j5Xyg1xFWflri6_j5J2yEbbH21En_xZgvRXMxCuZP4cvmfYZLkX1o6FaHq4fLEOmUOz_uvnFhYzcvo6sZsTCF37FU5_0UoY8d5YxEJGauYakbHWqklFRfc4AxTYzO2AXugOGPxW3h6lyAEPsFac4pqf138_Rp1InUOw_GGdY4mEDxsU-0ObLjHfEYw3HD8SVdpK6Np3mxwQ7A&__tn__=%2B%3FFH-R'],m
"After starting BLU I wanted you to help as many people as I can! During this entire heatwave we gave out thousands of bottles for free to the people on the streets!
In this particular case, I partnered up with Silver Lining Organisation providing electrolyte drinks to the day to day people jara rastay actually khattese! Please help them out, it necessarily doesn’t need to be Blu there are plenty of other electrolyte drinks in the market! Right now the people need help ",[],['https://www.facebook.com/banglavision/videos/1141973373603404/?__cft__[0]=AZWFb4lgTO4DeYlz39yKmcFy2U-0MFidsRzyeD_L1YKIh9NWaG3bkOICy8sV8RafzcEQ-63P9DxHpalHIWEK-9oFWPyTxdOtbrYtGQorMb-OuKOcP87ZXJ2KbV4X_05U0AxgsYRbEB06LntV8WFxKvo_a1ZgjVIR4nocnDa6nePpntGpLSFY6KGC9-k6yqGO38q1TPjKp2A-LC1tBVj50l5pLKuLuOPQ5MssPwJaFxq_JC9lCqlrXplg0dF-b6WuEnw&__tn__=%2B%3FFH-y-R'],m
"I just woke up and read these phenomenal words by Ayman Sadiq about me! Tao abar on the National paper Prothom Alo
Someone pinch me, I must be dreaming",[],[],m
Asking athletes how much they earned in their best month playing,[],['https://www.facebook.com/Rafsanthechotobhai/videos/734023155592744/?__cft__[0]=AZVT5xxZcx2Wp5fS-hF6kRrY66_0ufOtGgbH8dK98PWx4n31gSXTIE2C7ViryzTolvk2mp3DIJwd4CraTMa-K1uuMALyQnnB1ROrXF04Bczc0fL0NqZzR3LHekWs0C9ufy1JQTg3Z9vDgD9L2WJilKMWH6Q9nZDn6i6KuiTZA3HyfGb7CzCNRInY-6szQryL3FO95dyj32wHu1PPjB8aFfPxaGrXvLH0WdGY4AEj1GvJQQ&__tn__=%2B%3FFH-R'],m
I got invited to Google's office and they have everything,[],['https://www.facebook.com/Rafsanthechotobhai/videos/341162371906848/?__cft__[0]=AZXybFmKJMwyebwOZ36Krsh51Cp7DyU51k_OyJrVtPNmnwHrehaeR4fYq0h_9YKKTfw2BsYHFXaUGPKodZw6JIVPaCFjrhRQBIObQblJglaaAd_UHxJ0nYeW7bhh9GwIkq-UtO02eHcj5H71mfBQZZUErh5fyTxHf5YXadPdkO7mtadQI24ZdnY1anVraUORyyhNL5m836zS7uyVeRLLG1_Io5mGB2zG5WQiPi9yRgtOaQ&__tn__=%2B%3FFH-R'],m
"Thank you Atif Aslam and the drone above me, let’s vibe",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/436305731_1033377148158068_6365616838321615415_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=j1w4DXihSqUQ7kNvgEZwpNv&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAb_bv2D3Nyn5oUot3aFnIf6mU09ay2QUh9qluOH2IgSg&oe=666FCD14'],[],m
"I challenged Munzereen Shahid apu to an English Speaking competition
Its an alternate title haha, btw shooting this was quite fun and i hope y’all don’t notice I was sleep deprived",[],['https://www.facebook.com/munzereenshahid19/videos/367895872240747/?__cft__[0]=AZVn8QFgiUCSJFURKfVmaK9T0QCcQVce1jjhj_gKmaV3yR8UlLf07eoS2scYqPxZA52iBFBfy0ifYI5UJFWrRmJNyeEXWzXht13vob8efNC_2c93QaM530d9wrdxv4B7QOHPet0EtORhPldHWeU7rSLajKGo2TGepa159PPUCPckRD2rWb10TfoJ7zEv9xVzJyeS0WojdSOwkw4Okz88ImIWgkPs-EC7AEYUkbopSz_a24VlUQSsxnBEpDniRvC_bmU&__tn__=%2B%3FFH-y-R'],m
Eid Mubarak ,['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/437141706_18427046326008963_167407047597816209_n.jpg?stp=dst-jpg_q85_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dUniE-qZYoEQ7kNvgHIefcw&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBwu9IJXj-Tnu9tlL_nGvx_p_Zv_bWuWeUSq9_IjRrw-g&oe=666FAE93'],[],m
"ami magna Dhaka to Nepal round ticket free te dicchi
Watch the video for instructions 
#FliptheBlu",[],[],m
"The past 24 hours were crazy! 
1. Stole Rs Fahim Chowdhury’s Bike
2. The internet went crazy, ended up on National Press
3. Surprised him with a new bike… See more",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/435545848_1026735735488876_4895477086849333156_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QSpa_oVhM6EQ7kNvgE2FupP&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAHJ1558bLW6PyhhlFnfXngocbYke4L0SVB_yni4ODgQA&oe=666F9898'],[],m
I stole RS Fahim's Bike and surprised him with a New Bike,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1088224062460727/?__cft__[0]=AZVZUJuvltUKlInCOE9udVgJIPdPkCXHAvVFrI1YEyIaFn00MAwn49pjnvu72Aggdc3j0OHAyOBTrzwcLQWpV2ZkUoeCe3VBdeNOoIa4fCbxt245S8rSAnQVz2TwcJqHNJV0nVBNbHNEtAExWgstB_-081IdO2Un4ZywIxY_Fe263CRVyeWyj7ODatYROjM68YT97W6ap6cM7WlI2Rof6hQerydC8ekN4wCM8kyabmYmdA&__tn__=%2B%3FFH-R'],m
I’m glad someone differentiated it’s an electrolyte drink and not a juice,[],['https://www.facebook.com/NewsPlusBangla.Official/videos/326508100071177/?__cft__[0]=AZXABNq050mDfWo-FO391_SKD1A8BZ0sfsWRrPHxfwMB-LlxOh6VYmimEUWU_rPt3XLzJ5U-oBiviLrfEt_rNyBCUy904J4tscmJhM_xxZobIwToludyUoY6ZbZBOYJZbLslgjmcpplKHN6ROk82JVHABFOlNaslXtQeP_2pvxU7gR0R-aXIQ3PWuU4lNLIJO2jDUYRg1KFBAzOsDnJ3UF_IoSLUvO70z2939i6NsgLT1WE0M8gwodcI3LxIIKn0uZ4&__tn__=%2B%3FFH-y-R'],m
কিভাবে বিনামূল্যে ইফতার করবেন,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1166474971022296/?__cft__[0]=AZWnK-hxIxE33KD1WKtGgE8cKblJqg-lE7EC1K0yHmqY1YiYhm1y593zxsbZXVmD2K5aoBFd14g5s52LsDlrneD6W-qouenqjCmxEmRbCQDblLKhudIEHM7Rp0GIvAhSNI0_VZdQDrURzG0U73-I_ryEYQlE_4BpHYZG2FO0LZStbM7zDRIxYmjFndcsJ4-MKAQDwjFwweNjkaQxthRFlQgBE0YV-fvA8Q8ZotpVyVA5Mg&__tn__=%2B%3FFH-R'],m
0 Taka vs 10000 Taka Iftar,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1486207675611008/?__cft__[0]=AZV_CXNAQRtdZOUA8MnJqA8JCDVVfjUFfaz5iTxr7CmvuMeQVri_Z2pHIoYC2tPvanD3IdXlwWSZPRhDAchnZVR9RAVTZk3d5aPhUq93wRGThg2DafB-oY9_DHTP4xospBq84QfDM2c3pQI4Wvk5Oh4LTuOYoK2sBuuy5hBWC7QTpFEtKEjjU6JzCzNsJaE4qb_o5LOzvaachLIOTSyyassOBhCo92fODWaL0fX0fpwbjA&__tn__=%2B%3FFH-R'],m
Anything you can buy in the next 5 minutes I'll pay for it,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1496466494545930/?__cft__[0]=AZVkDMLSqeV8ZtusWgHzjLZBXNu-yrCKNxs1jhFJfod_NnJky-yTViwzwF3xWzJ59E4_Xx0-CqRgKDe_-h0fSV4F3nSuDWWZp-2TnUkGx55QlqQ-JEMV89akpav62qWxi18xA6txXrM21r3TOQm00m6magoMC-ikMCr5aAkyP3C-6gKgcPdAb6VshCQCKwo5RdQpi8F3QkXPBrp-Nqc1LWUS_jjbiFoVUzTlNu8SJxKZJQ&__tn__=%2B%3FFH-R'],m
"Nutricious 4 ingredient suhoor recipe
Ingredients
1 cup Quaker oats
2 cups milk… See more",[],[],m
Atif Aslam heard me ,[],['https://www.facebook.com/AtifAslamOfficialFanPage/videos/708565504822247/?__cft__[0]=AZWmQXjDSZQmu0ytR1pwKKMuo7TqnEYjBemd5x4yV5gzAmWYQ_gy8rOLL7Dx98YqqeJpwf_PSq4v-OPliODIgVmKEmGFoEWt6egJEHwQIH34CekOymV9TTM22oOxm3CgPvDotDwRCpeOi46kXPvHWHNIEdHMgKbXaCvdbaST7QAMhPNIgh0Wdsv-Ws_GKXrNSnjhELeWFUJ85yEys8F8nxSncF1s9W-KJpvgpPSmbeP7ExANpTw9mhoD-i1Aham381c&__tn__=%2B%3FFH-y-R'],m
অসহায় মানুষদের ৮২৫ কেজি খাবার দেই চলেন,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1728100004724414/?__cft__[0]=AZU4vg8PDZN20OMBlJ-LPfoo77qzYZx81ANmcIT72uDUq7bOgz2lFsn0haagl5hpqEp-MWRwDoHokTog4J8LiTRL0cojFUF_KHbaVD2sYyXPDyjfDseu2yGN3sqCyIg4rnTQdtfpL32L17d4RHSpxqrErOS7t9du52J7hC96-LNamp4mZ4OS-3awQqOPWrYwfFdnJvLDlqljIMLoKdXA9Th9wEutH_N1USI88Ugg5cAC-Q&__tn__=%2B%3FFH-R'],m
"Biriyani er elachi
Khudalagse
Petuk Couple
Salman Sadi… See more",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/433225944_1015617586600691_5889137586948613660_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3XljOD4zafUQ7kNvgHVh9mz&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBkILCVwIKRE66uoc1XSKBKrD55crsDC_2jXyDGlruYtQ&oe=666F980B'],[],m
"Most Expensive Iftar in Bangladesh | 53,000 Taka",[],['https://www.facebook.com/Rafsanthechotobhai/videos/1084709252804770/?__cft__[0]=AZVdDfGgY7mS3gasizytpyWsFLTPzAK5Tx-V0oFuDq18lQkdLrzib4GhSB9gDytAwT95rhCROe0ioc6Cyz5UM_Z26H5x9pjEqRnJ1EDH4-qA2tMpg4zHxNZgfZxDEZ8KFQ-j9eVA9jQGHOBn3yGoowLOQlpbuLaqG5F4qFnFYtL3PZOv1JPGfmW0w83r1YPsRv4EVsTf1UdKhvVq1xDyeHb383eZ3fHJiF422BZRiuJkxw&__tn__=%2B%3FFH-R'],m
"Westin’s 53,000 Taka Iftar 
Dropping today at 7:30 PM",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/433842651_18422725870008963_1844376314714884864_n.jpg?stp=dst-jpg_s640x640&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2azGCkj_AfwQ7kNvgHnW-k2&_nc_ht=scontent.fdac157-1.fna&oh=00_AYA2njXb9Ow7x_p9YefC1VBAD5NFnRrBjx5Rv2QmJxO8_Q&oe=666FC3CF'],[],m
Reviewing a YouTuber's House in Bangladesh,[],['https://www.facebook.com/Rafsanthechotobhai/videos/862079342387682/?__cft__[0]=AZVtlfRBvcfKw_yIwKxq6CEZy7IqV_D6tbwtva3lRubGFlZCD1oM9xtI6YKIHuMMfRQRV1cBLIiKLkhmzu2cPUzsDDuyS06MSU7-GD2hEmeZrCjPGU60wCWodPnS9YggNyPA1yZ3y2y4CHRoRzPW7Gq1BNIYWOsNYU-W6s_U1sCSpUHpWHUw-6zGQtYf0ZcVcZ4EikLOf-mUvRDeBtQAvuInsyUmYgINGClfuzLi2UaZfw&__tn__=%2B%3FFH-R'],m
Every Ramadan in Bangladesh be Like,[],['https://www.facebook.com/Rafsanthechotobhai/videos/814712737373729/?__cft__[0]=AZXK5eEof2kvo-hjzgkbK5yG2U2U247rYq3XFPlvgPuygvwCIYgrNhU3iaERPR2NoGrCLGl6uC-hh9Gsy_gW9QnJ2DE7JGXHditcDZx7kKsjrXfZ38Uy2sDdu-Eaf4Fn8CreDo25Tbm3NUuVIkvC9BbjdmfPvwmv7crscqhDxFl41iqhxDzhxoHs92AbSr7HeYdIO6G6Ip4bKIuwRi3Wa9jEJe9-oiGScotYi5JFDdh33A&__tn__=%2B%3FFH-R'],m
"Me after seeing ""first Iftaar done""
Every Ramadan be Like Part 3 at 7PM",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/432549298_1010527327109717_4987148003870753139_n.jpg?stp=dst-jpg_s640x640&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=muLBoio_GD4Q7kNvgEvHdG-&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBaXhmGwSktoYFXjstkb-v7y40LL0L0pHZn0is9xmg1AA&oe=666F9E8F'],[],m
"Completed my first marathon 
Sponsored my first marathon with BLU 
Thanks for such an amazing event Run Bangladesh Dhaka 25K 2024",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/428707223_1008310227331427_7208963803223301503_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2sNuMFbIvDAQ7kNvgGEN82c&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCGHkUFe1NuRj8NIPhkIGIV8EdgANVaAM22LKUd-5RQBg&oe=666F98D6'],[],m
